reviews,appVersion,at,label
disculpen llave hoy dia no podido abrir dice no conexion internet problema datos moviles estan activados puedo acceder todas aplicaciones necesitan internet accederllave no puede,3.10.1,2023-11-26 01:11:24,Negativo
muchas veces llave no detecta internet datos moviles aun todas demas aplicaciones detectan manera normal arreglen favor,3.10.1,2023-11-26 01:25:11,Negativo
no funciona llave dice no conexion internet causa sarcasmo causa sarcasmo,3.10.1,2023-11-26 01:10:34,Negativo
no puede abrir llave vuelto instalar no entra solucionen problema favor,3.10.1,2023-11-26 01:07:40,Negativo
desastre cada rato pide actualizar,3.10.1,2024-01-12 18:37:22,Negativo
no puedo entrar aplicacion necesito solucion inmediato,3.10.1,2023-11-26 01:05:01,Negativo
cayo llave no funciona pagar enojado atencion recibida enojada atencion recibida,3.10.1,2023-11-26 01:04:33,Negativo
cayo app no quiere ingresar sale conectarse internet,3.10.1,2023-11-26 00:59:16,Negativo
hola llevo usados llave 2 años sufrir robo hacer 1 meses usado llave cosas mala recupere llave numero entro habia movimientos extraños habia dinero queria eliminar cuenta no puedo delincuente usados dni crear cuenta bancaria no sabia no puedo eliminar cuenta bloqueada no puedo hacer no puedo eliminar mas necesito ayuda borra cuenta llave porfa,3.10.1,2023-12-18 02:16:23,Negativo
no carga sale diciendo conecte wifi oh datos suficiente internet no puedo ingresar,3.10.1,2023-11-26 00:55:36,Negativo
puse 5 estrellasahora solos dos motivos sale error dice no conexion interna no sale asi actualice salio error instale desinstale 4 veces sale mismo cansado estresado,3.10.1,2023-11-26 00:54:05,Negativo
no puedo hacer recargas pasando,3.10.1,2023-11-24 00:21:04,Negativo
no deja ingresar dice no conexion internet si toda conexion mala actuacion deberian arreglar urgente necesito hacer pagos,3.10.1,2023-11-26 01:13:40,Negativo
no sirve,3.10.1,2023-11-26 01:25:26,Negativo
ultima actualizacion aparece mensaje no cuento internet basura siempre,3.10.1,2023-11-26 01:31:27,Negativo
ayer 19 soles hoy amaneci solo 66 soles acaba robar app mal sistema,3.10.1,2023-12-02 11:10:12,Negativo
app fallando cierra app,3.10.1,2023-11-26 14:53:46,Negativo
entro tienda cargaahi pone blanco no puedo ver productos favor solucionen inconveniente 1 estrella,3.10.1,2023-11-26 09:56:33,Negativo
no puedo recargar claro,3.10.1,2023-11-26 04:12:30,Negativo
asi util tenerla no estan saliendo gastos salidas capital definitivamente pondria problemas,3.10.1,2023-11-30 16:19:34,Negativo
tape cada si mas horrible quiero ingresar no deja entrar llave sale sin conexion favor arreglen genera malestar usuarios,3.10.1,2023-11-26 01:46:29,Negativo
doy 0 estrellas empezo fallar horrible literal restaurante media hora esperando no sabia hacer,3.10.1,2023-11-26 01:46:19,Negativo
no puedo hacer recargas automaticamente sale aplicacion,3.10.1,2023-11-26 01:39:08,Negativo
buenaquisiera saber ahora no funciona llave no funciona dice conexion internet si internet no no funciona favor si pueden arreglar,3.10.1,2023-11-26 01:38:39,Negativo
mala experiencia perdiendo señal no funciona aplicacion justo necesito,3.10.1,2023-11-26 01:37:07,Negativo
no puedo instalar pe pide cambie numero celular hice paso,3.10.1,2023-11-23 17:15:22,Negativo
quiero recargar bota siempre no pasa,3.10.1,2023-11-23 17:36:23,Negativo
no dan respuesta no puedo bajar llave tan,3.10.1,2023-11-23 20:08:19,Negativo
buenano letras llave casi invisibles hago llave no ve ni numero operacion letras claras puedo hacer favor,3.10.1,2023-11-23 20:14:11,Negativo
no sirve no esperaba,3.10.1,2023-12-01 03:52:22,Negativo
buenomadrugada siempre fallando,3.10.1,2023-12-01 04:32:57,Negativo
apetece ph no dejas hacer recargas necesitaba hacerme recarga no dejas sale error sistema solucionalo favor,3.10.1,2023-11-23 23:08:44,Negativo
asco demora demasiado iniciar,3.10.1,2023-12-01 11:46:42,Negativo
realiza recarga movistar no recargaron robaron 3 soles llame nunca solucionaron peloteaban tenia llamar choris tar escribi whatsapp ustedesyape atencion pesima,3.10.1,2023-12-01 19:22:24,Negativo
trato ingresar llavesale sin conexion internet wifi fallando llave tratar darle solucion,3.10.1,2023-11-26 01:33:00,Negativo
fallando no deja entrar ni datos ni wifi ultima actualizacion presentando problema,3.10.1,2023-11-26 01:31:29,Negativo
no no puedo habria llave,3.10.1,2024-10-27 13:28:35,Negativo
arreglen llave saliendo si no salgo si favor,3.10.1,2023-11-26 01:26:04,Negativo
no puede entrar sale mensaje no internetpuedo entrar pag . aplicacion no llave,3.10.1,2023-11-26 00:47:54,Negativo
no paso ups salio dice,3.10.1,2023-11-25 21:20:09,Negativo
buena aplicacionactualizacion problema cada quiero recargar saldo no importa numero compañia cierra aplicacion completo ayuda favor,3.10.1,2023-11-26 15:17:03,Negativo
buena aplicacion problema existe aplicacion pirata simula perfeccion llave molesto verificando constantemente posibles estafas,3.10.1,2023-11-24 21:05:51,Negativo
uso apphoy no dejaba realizar llave despues 100 am app bcp tambien fallando mas dr 20 minutos deje intentar no si pasada 100 am soluciono,3.10.1,2023-11-24 06:40:15,Negativo
no deja actualizar,3.10.1,2024-01-13 17:43:30,Negativo
descargue aplicacion no responde,3.10.1,2023-11-24 20:30:20,Negativo
  alguien podria decir sale llave no puede ser utilizado dispositivos obtenido privilegios administradores asi sale,3.10.1,2023-11-24 18:41:26,Negativo
lenta incita suspicacia,3.10.1,2023-12-06 13:59:37,Negativo
no pasa app,3.10.1,2024-01-13 20:06:37,Negativo
despues actualizacion no podido mapear despues ello,3.10.1,2023-11-24 18:12:00,Negativo
lento,3.10.1,2023-11-24 17:50:43,Negativo
hola puede solucionar problema no puede hacer recarga ultima actualizacion sale app cada vez intento recargar,3.10.1,2023-11-24 17:40:19,Negativo
no puedo hacer recargas llave,3.10.1,2023-11-24 15:49:13,Negativo
demora mucha gracia,3.10.1,2024-01-14 22:02:07,Negativo
problemas recargar celular pongo recargar celular pongo contacto cierra llave solucionenme favor,3.10.1,2023-11-24 14:45:28,Negativo
no abre,3.10.1,2023-11-24 14:34:05,Negativo
jose m sale error tratar mapear m sale bancos arreglen necesita mapear,3.10.1,2023-11-24 14:13:56,Negativo
despues actualizacion llave cierra sola intentar hacer recarga cualquier operadora,3.10.1,2023-11-24 01:58:08,Negativo
falta mejorar enormemente app limitada problema momento querer vincular tarjeta costo querer cambiar contraseña pesima talvez 10 20 años mejoren aplicacion lenta,3.10.1,2023-12-09 18:47:28,Negativo
no reconoce cara registrar tarjeta,3.10.1,2023-11-24 13:36:34,Negativo
ultima actualizacion no carga llave ni hacer recarga cierra app,3.10.1,2023-11-24 13:11:25,Negativo
partir 12 am aplicacion cae no deja mapear,3.10.1,2023-11-24 06:32:33,Negativo
cierra sola aplicacion quiere hacer recarga momento elegir monto recarga cierra sola aplicacion corrijan error favor no puede hacer recarga operador,3.10.1,2023-11-24 11:24:39,Negativo
no puede recargar personas,3.10.1,2023-11-25 00:53:35,Negativo
no permite entrar si sel robado dice acceso denegado,3.10.1,2023-11-25 22:39:25,Negativo
deberian arreglar reconocimiento facial tapa dni,3.10.1,2023-11-25 01:17:05,Negativo
no deja abrir llave,3.10.1,2023-11-25 03:42:44,Negativo
actualizar falta espacio memoria perjudica,3.10.1,2024-01-12 22:58:19,Negativo
no pasa llave sale cerra aplicacion,3.10.1,2023-11-25 21:16:31,Negativo
ayuda necesito aunque veces tan apurada pide actualizacion confundido respuestas soporte dan,3.10.1,2023-12-05 02:57:47,Negativo
app comenzo fallar no puedo hacer recargas ni pagos congela pantalla bota,3.10.1,2023-11-25 20:27:56,Negativo
deberian suber credito prestamos,3.10.1,2023-12-05 03:01:26,Negativo
basura no reconoce rostro opinion neutral enfada cada vez ir bcp,3.10.1,2023-11-25 19:37:51,Negativo
ayuda demasiado pagos ahora no problemas solamente madrugadas mapear,3.10.1,2023-11-25 17:34:49,Negativo
dias pone cuelga quiere mapear,3.10.1,2023-12-05 03:34:01,Negativo
no puede instalar aplicaciones,3.10.1,2023-12-17 15:34:16,Negativo
no sirve aplicacion,3.10.1,2023-12-05 15:37:14,Negativo
opinion actualizacion peor no solo deja entrar aplicacion si deja no deja entrar cuenta no deja crearla favor arreglen,3.10.1,2023-11-25 16:57:42,Negativo
quiero den credito amigos no,3.10.1,2023-11-25 16:48:04,Negativo
buen dia llave hoy quiero recargar no acepta llave quiero saber si algun falla pasa,3.10.1,2023-11-25 16:09:07,Negativo
no permite escanear documento identidad desinstalado aplicacion dos veces sigue saliendo error,3.10.1,2023-11-25 14:37:27,Negativo
buen dia descargue aplicacion coloque datos queda proceso verificacion intente varias ocasionesno ingresa desinstale volvi descargar siguio mismo problema jose ocurriraespero solucionen problema parte queria probardecian efectiva comentarios hacian solo quisiera arreglen inconveniente aplicacion poder utilizarlo,3.10.1,2023-11-25 14:15:52,Negativo
cuenta bloqueado sin ningun motivo alguno escribo whatsapp no responden eliminado cuenta intento nuevamente registrarmeindica ingreso sido bloqueado seguridad no entiendo,3.10.1,2023-11-24 00:22:16,Negativo
apartado recarga fallando no si solo telefono si caso solucionenlo favor,3.10.1,2023-11-25 05:59:55,Negativo
buenodespues actualizacion no carga hacer recargas celulares vota,3.10.1,2023-11-25 05:32:58,Negativo
actualizaciones no cargan,3.10.1,2023-12-05 19:14:02,Negativo
no falla,3.10.1,2023-12-05 19:41:40,Negativo
mucha actualizacion veces no puedo hacer falta espacio,3.10.1,2024-01-13 14:51:07,Negativo
problema sistema recarga saldo numero cualquier numerovoy opcion querer siquiera intentar escribir montopues cierra aplicacion actualizado desinstalado nuevamente instaladover pasado hoy 241123,3.10.1,2023-11-25 02:55:17,Negativo
digo pesima app cuanto cambiar dispositivo tenia plata inicio dispositivo dice no favor devuelveme perdido descontento no impresionado,3.10.1,2023-11-30 14:48:17,Negativo
no reconoce datos aparece no aplicacion incluso google puedo navegar normal,3.10.1,2023-11-26 01:20:34,Negativo
app no sirve no deja crear cuenta,3.10.1,2023-11-16 23:40:56,Negativo
no sale opcion retirar cajero agente bcp,3.10.1,2023-11-22 01:14:47,Negativo
ultima actualizacion lenta app favor arreglen,3.10.1,2023-11-27 01:35:13,Negativo
excelente aplicativo salva apuros lugar encuentre puedo pagar servicios solo no pacos caja cusco frustrado,3.10.1,2024-01-02 00:58:44,Negativo
buena noche queria solucionar problema recargas saldo no puedo recargarme ni ami mismo numero ni numeros bota aplicacion espero solucionen problema,3.10.1,2023-11-27 01:15:56,Negativo
app llave buena malo abro app no sale menu servicios realizar pagos espero entiendan solucionen servicio,3.10.1,2023-11-28 06:55:01,Negativo
queda blanco,3.10.1,2023-11-28 02:43:08,Negativo
porqueria no disponible 247 mas quiere siempre estan mantenimiento,3.10.1,2023-11-29 03:25:52,Negativo
mod aplicacion quiero usarlo siempre problemas no resuelven rapido esperar cunado gana,3.10.1,2023-11-29 03:27:38,Negativo
hice llavenunca llego persona ahora no dan solucion brinde todas pruebas pesimo,3.10.1,2023-11-21 20:35:11,Negativo
solucionar comprar promociones no abre,3.10.1,2023-11-21 19:29:58,Negativo
desinstalado instalado varias vecesmomento ingresar congela no si puedan darme alguna solucion,3.10.1,2023-11-23 16:03:04,Negativo
no deja recargar celular,3.10.1,2023-11-23 01:54:34,Negativo
acabo descargar hace 10 min queriendo probar recien app llego parte clave no avanza queda pegado acidese ahi empieza queja no solo paso espero puedan arreglar gracias,3.10.1,2023-11-28 02:01:54,Negativo
asco llave mod recargue diamantes free fire medio nunca llegaron,3.10.1,2023-11-27 01:06:24,Negativo
no puedo ingresar llave dice inconveniente,3.10.1,2023-11-29 03:34:51,Negativo
pesima experiencia no puedo recargar cuenta no ocurre solo ami,3.10.1,2023-11-28 18:30:38,Negativo
no sistema mayor parte tiempo,3.10.1,2023-11-29 03:45:33,Negativo
paso no puedo entrar tope aplicacion mas uso,3.10.1,2023-11-29 03:47:39,Negativo
molesta x plata quedo no puedo sacar ahora no puedo hacer,3.10.1,2023-11-28 01:21:46,Negativo
volvio caer app pesimo,3.10.1,2023-11-29 03:55:47,Negativo
quiero hacer consulta hace dos meses dieron credito llave 150 cada mes pedi credito 150 pague puntual hoy quise pedir nuevamente credito sale no cuento credito llaves dos veces pedi pague puntual triste descontento quisiera saber paso,3.10.1,2023-11-21 05:25:32,Negativo
ahora nunca termina validar datos verdad situacion desesperante numero no aparece whatsapp,3.10.1,2023-11-23 02:08:29,Negativo
ultimamente lenta no abre aplicacion actualizacion demora,3.10.1,2023-11-29 03:55:49,Negativo
horrible lento,3.10.1,2023-11-27 02:21:05,Negativo
sistema no funciona veces traten arreglar favor urgentemente,3.10.1,2023-11-29 03:24:41,Negativo
molestia no puedo pagar consumo restaurante app mantenimiento deberian pensar hacerlo madrugada nadie usa aplicacion enojado,3.10.1,2023-11-29 03:23:21,Negativo
no puedo abrir aplicacion pese instale desinstale varias veces dias,3.10.1,2023-11-22 12:29:57,Negativo
no alternativa antes decia llave apean,3.10.1,2023-11-27 11:40:19,Negativo
buenas tardeala aplicacion buenaultimamente problema ingreso opcion recargar celular sale aplicacion no puedo recargar espero den solucion,3.10.1,2023-11-28 19:08:22,Negativo
instalo llave figura no segura desinstale sale comentarios instalar,3.10.1,2023-11-28 16:57:10,Negativo
no funciona aplicativo sel semana no abre ap . sigo mismo problema no abre aplicacion sel,3.10.1,2023-11-28 19:41:11,Negativo
no existe etapa huara,3.10.1,2023-11-27 11:19:42,Negativo
no puede crear cuenta,3.10.1,2023-11-28 20:03:41,Negativo
cada vez voy opcion recarga celular hora poner monto recarga cierra app lleva varios dias asi,3.10.1,2023-11-28 12:45:22,Negativo
problemas llave,3.10.1,2023-11-28 21:29:09,Negativo
traten arreglar x favor,3.10.1,2023-11-28 23:53:04,Negativo
pesima aplicacion falta mejorar muchisimo opciones no funciona ningun momento carga carga final sale estan haciendo mantenimiento pasan haciendo mantenimiento tiempo no arreglan final cada vez peor,3.10.1,2023-11-29 00:29:46,Negativo
app biensin embargoquiero recargar celular traves aplicativo cierra inesperadamente no puedo realizar recargas favor necesito asistencia problema,3.10.1,2023-11-27 07:35:57,Negativo
pasa no deja ingresar app hace mas 4 horas,3.10.1,2023-11-29 04:02:30,Negativo
pesimo no deja ingresar llave mas 500 no puedo gastar,3.10.1,2023-11-23 15:31:14,Negativo
no puedo abrir aplicacion,3.10.1,2023-11-29 02:46:50,Negativo
estrella 300 soles llave sale llave llave diciendo disculpa no no cuanto si van empeñar robara gentepues digan van robar manera aparte empezare hacer denuncia si no aparece dinero,3.10.1,2023-11-29 02:47:41,Negativo
no puedo ingresar llave,3.10.1,2023-11-29 02:47:41,Negativo
hoy caida horrible no pude pagar servicios quede lavando platos restaurante debido caida llave no pude pagar cuenta,3.10.1,2023-11-29 02:51:44,Negativo
pesimo no puedo crear cuenta coloco clave solo carga no permite crear cuenta,3.10.1,2023-11-27 03:11:38,Negativo
no si solo pasa instalo app intento abrirlaqueda solo logotipo llave no puedo ingresar alguna solucion,3.10.1,2023-11-22 16:24:33,Negativo
no quiere abrir llave configura llave favor administrador,3.10.1,2023-11-27 11:45:30,Negativo
no puedo abrir app queda validando datos despues pongo clave hice indicaron respuesta sale invalido,3.10.1,2023-11-23 17:07:53,Negativo
primera vez no dejaba acceder no aparecia patron clave solo reconoce no conectado internet malisimo verdad decepciona,3.10.1,2023-11-29 03:19:01,Negativo
no sirve no funciona instale nuevo sigue fallando k problema arreglen bien aplicacion si van crear creen bien k aplicacion asco,3.10.1,2023-11-22 15:49:37,Negativo
señores llave no carga varios usuarios pasando ayer podrian solucionarlo,3.10.1,2023-11-22 15:01:21,Negativo
no deja actualizar app siempre obliga desinstalar nuevamente colocar datos incomodo hacerlo cada vez pagar cosa no veo necesidad actualizar cada mes realmente incomodo sin solucionar dejare solo estrella peor casos cambiarme plan u app,3.10.1,2023-12-26 22:24:01,Negativo
ultima actualizacion presento problema no deja recargar saldo celular numeros uso recargarprepago facilitaba recarga momentos emergencia,3.10.1,2023-11-28 00:10:08,Negativo
no funciona actualizo peor,3.10.1,2023-11-29 03:36:36,Negativo
mala no quiere instalar,3.10.1,2023-11-27 23:25:03,Negativo
errores ultimamente,3.10.1,2023-11-29 12:11:16,Negativo
bueno puedo hacer pagos instantesin dias dias app no fallas,3.10.1,2023-11-29 16:10:42,Negativo
no ahora no puedo hacer recargas llave siempre trato poner operadora cierra aplicacion,3.10.1,2023-11-29 04:24:16,Negativo
no sierra pongo clave correo siempre hacia normalmente,3.10.1,2024-01-05 21:36:36,Negativo
veo saldo apee opciones existe llaves amistades persona no,3.10.1,2023-11-26 20:44:02,Negativo
no puedo abrir llave solo sale ups salir mal cierre aplicacion vuelva intentarlo,3.10.1,2023-11-26 22:35:32,Negativo
optimizan aplicativo cada vez quiero entrar queda cargando mensaje validando datos mas espero 5 min no ingresa repercute incomodidad eh desinstalado vuelto instalar ultima versionaun persiste problema remitame solucion favor movil usado huawei mate 20 elite android 12,3.10.1,2023-11-27 18:33:15,Negativo
